beta,gamma,rho
0.21187883439920419,0.07218975809844093,0.42920414777520527
0.1573580825844459,0.11773450953206137,0.21061454827584153
0.11459960653997699,0.09845553867757105,0.17852592681762217
0.09455905221274648,0.1104526223055553,0.14830555926329278
0.31995483622208265,0.061233154127564124,0.5735462792714169
0.22944468278493613,0.11705694623394022,0.4122441741295466
0.14509666301345364,0.06352583366254659,0.26278094202264574
0.207307402065881,0.0756822435588708,0.3809649089706227
0.19720901789241368,0.080280110738602,0.4658922192313313
0.08812547777443969,0.11417216830573133,0.1540264232967136
0.25896641928011893,0.09148482642200705,0.5226827080362629
0.16563249097659152,0.12278619479503869,0.17921017431493091
0.18883444304681463,0.09549914706272482,0.18669166850479568
0.3019788611490223,0.08837513108094937,0.5456212602776641
0.15961518359110682,0.06320632168867399,0.37182861828211805
0.15233525353964528,0.11207922665224278,0.39121441420348707
0.14072632401059926,0.07165835980611174,0.14327854579204855
0.12662607702638068,0.11733074791191787,0.2356043108950069
0.27521242831606324,0.08484512540573488,0.4768033841283201
0.12891396524742263,0.06372979350796239,0.26440309863767786
0.1416753617337163,0.09071421693702493,0.10805690412235913
0.2612105743841316,0.09416406822570975,0.43087919556876975
0.1560621714659073,0.06485157386331038,0.32439437615387734
0.13345000728159068,0.08054582019343681,0.3303539053170851
0.18220188659487552,0.06978439405446113,0.4841559895887082
0.16012893157123007,0.09681133088696327,0.2483206309947204
0.12918701339743255,0.09754558530025267,0.1142577110048813
0.22821289305591885,0.08154426987091981,0.5167350938519175
0.22978661099067016,0.10395949281490818,0.4816514211890396
0.11851026753802697,0.05435901822758274,0.19351565310024627
0.16605505287095598,0.10983874642361885,0.28459840479213083
0.18835672754383992,0.06663069452010828,0.30946736867188324
0.22703685214006397,0.09987659579468586,0.47695758791290344
0.30602836871727107,0.09222166692792336,0.5507126886942001
0.15793020386802606,0.09987286961604444,0.21327826354265236
0.10068925800786886,0.06801463898079672,0.03834724554918845
0.16268460031719262,0.07732472492662258,0.22753672626160049
0.11649138782777399,0.08252487882899347,0.12043084017216232
0.26116994775776226,0.06369966128999878,0.3822308101370651
0.10717589683436064,0.09769239793758945,0.12097425432046843
0.1596162963893745,0.10124776759704873,0.42347044494769764
0.12015074362108125,0.09171597515336752,0.13605798818858572
0.1070421992985687,0.08249518266935661,0.14195516166767305
0.12193615198350582,0.10304672723990242,0.018419561546732768
0.12649368855052134,0.07968030947300572,0.2691291855215185
0.2212408489004234,0.10576984951938839,0.43893570972237805
0.13637170367350146,0.09336091066732088,0.06981234542118733
0.14437184308857864,0.08943138841615166,0.35393500558501484
0.22711446555369075,0.08790885777869364,0.29176081827656813
0.14385365472498024,0.09802620437320861,0.13739108883215864
0.2290951929599352,0.0816506003303733,0.4781655708773202
0.2521410511035945,0.08371252137568208,0.3894126421736833
0.0963274144063164,0.086737680559182,0.0782754627635418
0.12697950340462066,0.12972947203160687,0.23885600435404852
0.10485099991931837,0.09625217848509238,0.12274237237418194
0.13696864070814246,0.0627882755916152,0.2761829388400937
0.23779618069741953,0.05615151398043135,0.32767821351772225
0.17286130449521692,0.07989389176877609,0.5390947223661539
0.14311435764310573,0.06654983527599904,0.2973614782750997
0.16847694796017504,0.08292670808614098,0.37318703110064516
0.23296261782927052,0.08576013309207232,0.47874237688348353
0.15937978857860502,0.07600794824680161,0.3157163276550054
0.13329653349926024,0.06735243911649433,0.2718378049702858
0.2852235643496703,0.06851609201311788,0.43065689155309905
0.10460765926052505,0.07008495211568158,0.12397848621632726
0.1022970357661124,0.11036659334244679,0.13271645920127853
0.1887871361280618,0.07325559989084071,0.26564825849682594
0.12776499527559335,0.0659482314578328,0.1829328319739509
0.1403623769518188,0.0823013958900386,0.18662103922531142
0.17807901704828832,0.142291909163655,0.24854435950363396
0.13541664912518475,0.1208069792206996,0.20662385713519138
0.1831846278509674,0.09613619246920863,0.3013724120773653
